image_path,text,conf,merchant,source
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__06.png,Chuyển tiền thành công!,1.0,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__07.png,600.000 VND,1.0,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__08.png,02/06/2026 10:44 : 4444266017M567T,0.941,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__09.png,,0.0,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__10.png,NGO DOAN ANH DUC,0.9582,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__11.png,S2 NGOPOAN AN GOUcK- cuậ no,0.7859,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__12.png,,0.0,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__13.png,Nội dung,0.9074,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__14.png,Ổốncin V,0.9314,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__15.png,,0.0,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__16.png,S u,0.7586,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__17.png,,0.0,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__18.png,,0.0,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__19.png,hie Sá Luu đnh,0.9459,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__20.png,,0.0,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__21.png,Gieo dịch mi,0.9727,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__dbcbb2e4-9494-4b02-81da-2279beb3e63d__22.png,,0.0,VietinBank,dbcbb2e4-9494-4b02-81da-2279beb3e63d.jpg
images/VietinBank__e3a45c1c-e644-47b4-b79b-59e64ed2507b__00.png,S34 - VK - uecp,0.8603,VietinBank,e3a45c1c-e644-47b4-b79b-59e64ed2507b.jpg
images/VietinBank__e3a45c1c-e644-47b4-b79b-59e64ed2507b__01.png,,0.0,VietinBank,e3a45c1c-e644-47b4-b79b-59e64ed2507b.jpg
images/VietinBank__e3a45c1c-e644-47b4-b79b-59e64ed2507b__02.png,Chuyển tiền thành công!,1.0,VietinBank,e3a45c1c-e644-47b4-b79b-59e64ed2507b.jpg
images/VietinBank__e3a45c1c-e644-47b4-b79b-59e64ed2507b__03.png,,0.0,VietinBank,e3a45c1c-e644-47b4-b79b-59e64ed2507b.jpg
images/VietinBank__e3a45c1c-e644-47b4-b79b-59e64ed2507b__04.png,,0.0,VietinBank,e3a45c1c-e644-47b4-b79b-59e64ed2507b.jpg
images/VietinBank__e3a45c1c-e644-47b4-b79b-59e64ed2507b__05.png,M tả: xố O cheB,0.9615,VietinBank,e3a45c1c-e644-47b4-b79b-59e64ed2507b.jpg
images/VietinBank__e3a45c1c-e644-47b4-b79b-59e64ed2507b__06.png,Gieo dịch tiếp,0.9848,VietinBank,e3a45c1c-e644-47b4-b79b-59e64ed2507b.jpg
images/VietinBank__e3a45c1c-e644-47b4-b79b-59e64ed2507b__07.png,,0.0,VietinBank,e3a45c1c-e644-47b4-b79b-59e64ed2507b.jpg
images/VietinBank__eee88f16-bee7-4233-a410-dd0005badc9a__00.png,17-19 4 i g 2,0.9044,VietinBank,eee88f16-bee7-4233-a410-dd0005badc9a.jpg
images/VietinBank__eee88f16-bee7-4233-a410-dd0005badc9a__01.png,SZalo,0.8708,VietinBank,eee88f16-bee7-4233-a410-dd0005badc9a.jpg
images/VietinBank__eee88f16-bee7-4233-a410-dd0005badc9a__02.png,A Ki guá gieo dịch S,0.9269,VietinBank,eee88f16-bee7-4233-a410-dd0005badc9a.jpg
images/VietinBank__eee88f16-bee7-4233-a410-dd0005badc9a__03.png,Chuyển tiền thành công!,1.0,VietinBank,eee88f16-bee7-4233-a410-dd0005badc9a.jpg
images/VietinBank__eee88f16-bee7-4233-a410-dd0005badc9a__04.png,GOEAR,0.7488,VietinBank,eee88f16-bee7-4233-a410-dd0005badc9a.jpg
images/VietinBank__eee88f16-bee7-4233-a410-dd0005badc9a__05.png,S tả: xố V oehe,0.8344,VietinBank,eee88f16-bee7-4233-a410-dd0005badc9a.jpg
images/VietinBank__eee88f16-bee7-4233-a410-dd0005badc9a__06.png,1 on don,0.7498,VietinBank,eee88f16-bee7-4233-a410-dd0005badc9a.jpg
images/VietinBank__eee88f16-bee7-4233-a410-dd0005badc9a__07.png,,0.0,VietinBank,eee88f16-bee7-4233-a410-dd0005badc9a.jpg
images/VietinBank__f1ac215a-c77d-49d0-af37-1710174bc701__00.png,21-15 4 i G 897,0.9778,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/VietinBank__f1ac215a-c77d-49d0-af37-1710174bc701__01.png,,0.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/VietinBank__f1ac215a-c77d-49d0-af37-1710174bc701__02.png,Chuyển tiền thành công!,1.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/VietinBank__f1ac215a-c77d-49d0-af37-1710174bc701__03.png,M tả: xố O cheB,0.9522,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/VietinBank__f1ac215a-c77d-49d0-af37-1710174bc701__04.png,,0.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/VietinBank__f1ac215a-c77d-49d0-af37-1710174bc701__05.png,,0.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/VietinBank__f1ac215a-c77d-49d0-af37-1710174bc701__06.png,,0.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/VietinBank__f1ac215a-c77d-49d0-af37-1710174bc701__07.png,,0.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__00.png,--20-57 iI SC,0.7828,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__01.png,Q VetinBenko O,0.9395,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__02.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__03.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__04.png,Chuyển tiền thành công!,1.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__05.png,325.000 VND,1.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__06.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__07.png,20/05/2026 10:57: 444:42650XNVCX77,0.9596,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__08.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__09.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__10.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__11.png,NGO DOAN ANH DUC,0.9476,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__12.png,SK NOPOAN AN ĐIUcKT-g cuận đn,0.8171,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__13.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__14.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__15.png,Nội dung,0.9565,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__16.png,Ổốncin V,0.9506,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__17.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__18.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__19.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__20.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__21.png,Giuo dịch mối,0.9246,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__fc826773-ac77-46dc-9aa0-0ead2a0c76d2__22.png,,0.0,VietinBank,fc826773-ac77-46dc-9aa0-0ead2a0c76d2.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__00.png,11:23 I SỐ TÀI KHOẢN,0.9535,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__01.png,Q VetinBenko O,0.9578,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__02.png,,0.0,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__03.png,,0.0,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__04.png,,0.0,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__05.png,Chuyển tiền thành công!,1.0,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__06.png,100.000 VND,1.0,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__07.png,15/05/2026 1:23: 44:442650788052X,0.9484,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__08.png,HOANG MINH NHAT,0.9506,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__09.png,K HOANM NMEMAT lang cuận đn,0.9061,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__10.png,BEE,0.8429,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__11.png,,0.0,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__12.png,,0.0,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/VietinBank__z7827845119571_894d8fed6b7abc7ea0403a66b__13.png,,0.0,VietinBank,z7827845119571_894d8fed6b7abc7ea0403a66b6a4d5d1.jpg
images/vietin_8b6b11af-d329-4137-9e5e-8e05a74e8744__datetime.png,28/01/2026 19:18,1.0,VietinBank,8b6b11af-d329-4137-9e5e-8e05a74e8744.jpg
images/vietin_8b6b11af-d329-4137-9e5e-8e05a74e8744__success.png,Chuyển tiền thành công!,1.0,VietinBank,8b6b11af-d329-4137-9e5e-8e05a74e8744.jpg
images/vietin_8b6b11af-d329-4137-9e5e-8e05a74e8744__from_name.png,HO THI THU HUONG,1.0,VietinBank,8b6b11af-d329-4137-9e5e-8e05a74e8744.jpg
images/vietin_8b6b11af-d329-4137-9e5e-8e05a74e8744__to_name.png,HOANG MINH NHAT,1.0,VietinBank,8b6b11af-d329-4137-9e5e-8e05a74e8744.jpg
images/vietin_8b6b11af-d329-4137-9e5e-8e05a74e8744__bank.png,MB_Ngân hàng Quân đội,1.0,VietinBank,8b6b11af-d329-4137-9e5e-8e05a74e8744.jpg
images/vietin_8b6b11af-d329-4137-9e5e-8e05a74e8744__amount.png,1.000.000 VND,1.0,VietinBank,8b6b11af-d329-4137-9e5e-8e05a74e8744.jpg
images/vietin_8b6b11af-d329-4137-9e5e-8e05a74e8744__amount_words.png,Một Triệu Đồng,1.0,VietinBank,8b6b11af-d329-4137-9e5e-8e05a74e8744.jpg
images/vietin_8b6b11af-d329-4137-9e5e-8e05a74e8744__fee.png,Miễn phí,1.0,VietinBank,8b6b11af-d329-4137-9e5e-8e05a74e8744.jpg
images/vietin_8b6b11af-d329-4137-9e5e-8e05a74e8744__note.png,HO THI THU HUONG chuyen tien,1.0,VietinBank,8b6b11af-d329-4137-9e5e-8e05a74e8744.jpg
images/vietin_b7866e87-fc7a-48cf-bc20-ef24b2982529__datetime.png,12/02/2026 07:14,1.0,VietinBank,b7866e87-fc7a-48cf-bc20-ef24b2982529.jpg
images/vietin_b7866e87-fc7a-48cf-bc20-ef24b2982529__success.png,Chuyển tiền thành công!,1.0,VietinBank,b7866e87-fc7a-48cf-bc20-ef24b2982529.jpg
images/vietin_b7866e87-fc7a-48cf-bc20-ef24b2982529__from_name.png,HO THI THU HUONG,1.0,VietinBank,b7866e87-fc7a-48cf-bc20-ef24b2982529.jpg
images/vietin_b7866e87-fc7a-48cf-bc20-ef24b2982529__to_name.png,HOANG MINH NHAT,1.0,VietinBank,b7866e87-fc7a-48cf-bc20-ef24b2982529.jpg
images/vietin_b7866e87-fc7a-48cf-bc20-ef24b2982529__bank.png,MB_Ngân hàng Quân đội,1.0,VietinBank,b7866e87-fc7a-48cf-bc20-ef24b2982529.jpg
images/vietin_b7866e87-fc7a-48cf-bc20-ef24b2982529__amount.png,2.000.000 VND,1.0,VietinBank,b7866e87-fc7a-48cf-bc20-ef24b2982529.jpg
images/vietin_b7866e87-fc7a-48cf-bc20-ef24b2982529__amount_words.png,Hai Triệu Đồng,1.0,VietinBank,b7866e87-fc7a-48cf-bc20-ef24b2982529.jpg
images/vietin_b7866e87-fc7a-48cf-bc20-ef24b2982529__fee.png,Miễn phí,1.0,VietinBank,b7866e87-fc7a-48cf-bc20-ef24b2982529.jpg
images/vietin_b7866e87-fc7a-48cf-bc20-ef24b2982529__note.png,HO THI THU HUONG chuyen tien,1.0,VietinBank,b7866e87-fc7a-48cf-bc20-ef24b2982529.jpg
images/vietin_d7874c2f-5865-477c-b462-fdc28ff1685b__datetime.png,27/02/2026 07:33,1.0,VietinBank,d7874c2f-5865-477c-b462-fdc28ff1685b.jpg
images/vietin_d7874c2f-5865-477c-b462-fdc28ff1685b__success.png,Chuyển tiền thành công!,1.0,VietinBank,d7874c2f-5865-477c-b462-fdc28ff1685b.jpg
images/vietin_d7874c2f-5865-477c-b462-fdc28ff1685b__from_name.png,HO THI THU HUONG,1.0,VietinBank,d7874c2f-5865-477c-b462-fdc28ff1685b.jpg
images/vietin_d7874c2f-5865-477c-b462-fdc28ff1685b__to_name.png,HOANG MINH NHAT,1.0,VietinBank,d7874c2f-5865-477c-b462-fdc28ff1685b.jpg
images/vietin_d7874c2f-5865-477c-b462-fdc28ff1685b__bank.png,MB_Ngân hàng Quân đội,1.0,VietinBank,d7874c2f-5865-477c-b462-fdc28ff1685b.jpg
images/vietin_d7874c2f-5865-477c-b462-fdc28ff1685b__amount.png,2.500.000 VND,1.0,VietinBank,d7874c2f-5865-477c-b462-fdc28ff1685b.jpg
images/vietin_d7874c2f-5865-477c-b462-fdc28ff1685b__amount_words.png,Hai Triệu Năm Trăm Nghìn Đồng,1.0,VietinBank,d7874c2f-5865-477c-b462-fdc28ff1685b.jpg
images/vietin_d7874c2f-5865-477c-b462-fdc28ff1685b__fee.png,Miễn phí,1.0,VietinBank,d7874c2f-5865-477c-b462-fdc28ff1685b.jpg
images/vietin_d7874c2f-5865-477c-b462-fdc28ff1685b__note.png,HO THI THU HUONG chuyen tien,1.0,VietinBank,d7874c2f-5865-477c-b462-fdc28ff1685b.jpg
images/vietin_f1ac215a-c77d-49d0-af37-1710174bc701__datetime.png,09/04/2026 21:15,1.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/vietin_f1ac215a-c77d-49d0-af37-1710174bc701__success.png,Chuyển tiền thành công!,1.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/vietin_f1ac215a-c77d-49d0-af37-1710174bc701__from_name.png,HOANG MINH NHAT,1.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/vietin_f1ac215a-c77d-49d0-af37-1710174bc701__to_name.png,HO THI THU HUONG,1.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/vietin_f1ac215a-c77d-49d0-af37-1710174bc701__bank.png,Ngân hàng Công Thương Việt Nam (CTG),1.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/vietin_f1ac215a-c77d-49d0-af37-1710174bc701__amount.png,6.300.000 VND,1.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/vietin_f1ac215a-c77d-49d0-af37-1710174bc701__amount_words.png,Sáu Triệu Ba Trăm Nghìn Đồng,1.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/vietin_f1ac215a-c77d-49d0-af37-1710174bc701__fee.png,Miễn phí,1.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
images/vietin_f1ac215a-c77d-49d0-af37-1710174bc701__note.png,HOANG MINH NHAT chuyen tien,1.0,VietinBank,f1ac215a-c77d-49d0-af37-1710174bc701.jpg
